image_path,raw_label,unified_label,domain,split
train/2-1-1/augmented_image_312_contrast_jpg.rf.5ae312445a6a0c2827eabad38e0a378b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_312_contrast_jpg.rf.cf05161d347c190710c4c12018a65c63.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_320_brightness_jpg.rf.31e61a6fe7a3f642aa7c9330e4407b5f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_320_brightness_jpg.rf.db08c4c740f832338e356b86b2ca5b81.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_320_brightness_jpg.rf.dcfcc0bff95df0a6f072bd0e6e57da31.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_321_brightness_jpg.rf.16535f9ed16a0cf2fd0941805cbf698d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_321_brightness_jpg.rf.7ce89881a2629527cbe5999e4baf509f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_321_brightness_jpg.rf.a8e66d5668817c126e1be4eafa2310a0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_324_contrast_jpg.rf.40db06eea5a474f2c18ce1000529e8b0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_324_contrast_jpg.rf.88a598d01e7573c50a8f767ade14abc9.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_324_contrast_jpg.rf.ea3331ffab3b6b762c89dfade82437c5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_32_contrast_jpg.rf.2050e9ff97739dac03010bd51a6704bf.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_32_contrast_jpg.rf.3c3c65e2e5cd019ab3abcf4f754866f9.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_32_contrast_jpg.rf.acffd4d53adca94391dccce5b2080637.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_332_brightness_jpg.rf.29d85236eab6c4d5f771213f1aabf7a0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_332_brightness_jpg.rf.3dab5d4027c4637200b072f171b7345d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_332_brightness_jpg.rf.fa1517bf94e43a6edbbdb7317ff43174.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_336_exposure_jpg.rf.4e38741c0c051c936e501bd6479e5622.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_336_exposure_jpg.rf.6055d51d2741901bfb8d8b6b418216d5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_336_exposure_jpg.rf.6706eaf96b7ea5c88f88f3833f4f65ad.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_340_contrast_jpg.rf.29d566aed3ca9d2542916fa3615952ec.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_340_contrast_jpg.rf.90746d0990793d4d15ffd5f05efe849e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_340_contrast_jpg.rf.ede60933bd67b68adb512f0034f2984e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_348_exposure_jpg.rf.742718c3ed41e13bdc5f488a29d4e46e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_348_exposure_jpg.rf.80e7cdbaf5d1f93b14d79cf47ea4e7f0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_348_exposure_jpg.rf.b551aeeb278a14c5ffff7101dbe4de54.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_34_exposure_jpg.rf.9c82a51574e25be25b1601b48c87bef9.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_34_exposure_jpg.rf.b29cb976430873e54d98fa38779c210e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_34_exposure_jpg.rf.ccd65796464185303cd85db32e8047e0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_359_exposure_jpg.rf.5551901574a433439ff58d926c171c4b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_359_exposure_jpg.rf.743d959e205d12b651d1b6a413632339.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_359_exposure_jpg.rf.f2b31bae1323ea4e5e4fd80e24266952.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_371_exposure_jpg.rf.276b3131ae45e790fd559d2b51a9fd32.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_371_exposure_jpg.rf.e90a5a9d143af9456f076a0190bc1479.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_371_exposure_jpg.rf.fa44a991d0d089ed750e8d0a82abe3a4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_373_contrast_jpg.rf.4663af3a6ddc4133656c0f8d1c009e50.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_373_contrast_jpg.rf.ad47c6e35992fd89166627b6270c1913.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_373_contrast_jpg.rf.e458d464e394a52cbc14c024fffdde2d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_377_brightness_jpg.rf.032043d8106345ac9a46c15ee689b56a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_377_brightness_jpg.rf.3394faeff1698b22e83981cb6e21474c.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_377_brightness_jpg.rf.b7c8775a4005fdd25fd982cdfeacde5b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_382_exposure_jpg.rf.1253aa2e2e3b42e7e37adaddef353387.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_382_exposure_jpg.rf.4f28c46adf44cfadf9bd6056f71c7a90.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_382_exposure_jpg.rf.ac8f154edcc7d5628f89a392e2932fef.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_391_contrast_jpg.rf.acd3d056a1fd29687e3f1087dcddb42a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_391_contrast_jpg.rf.b77be7a197f34380db98ea1f537062c2.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_391_contrast_jpg.rf.b78858f760a70cbc1126b7d98526d9ab.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_399_exposure_jpg.rf.0c39a984ae2bf560980f08b141c7a17c.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_399_exposure_jpg.rf.38199c7c148a6c1e2de4580b99a12b67.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_399_exposure_jpg.rf.484ab9bd4e4c2f049bd847b0e50ec15c.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_39_exposure_jpg.rf.5885a3fc8e842efcd39e219b233cba38.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_39_exposure_jpg.rf.eca021872eedc5ae30f0e4b8397345b4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_39_exposure_jpg.rf.f56eb686c2da799b320b6309bf43023b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_flip_Vertical_jpg.rf.338ae12cb52b66a45cf445672b3604a4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_flip_Vertical_jpg.rf.573c5ad38c92252f77e33ee019985c9d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_flip_Vertical_jpg.rf.80042f50cbbdfd50aad6c04a91333104.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_186_jpg.rf.037d1afaaa0cb524bf4fdbfa91db9f65.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_186_jpg.rf.03cbc7c47dc32130ac48f12d0c6e2cd0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_186_jpg.rf.6afce1fab567c0d7e7046ea7b78e4d11.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_276_jpg.rf.31508b8b99937efc0eec24d9044bae49.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_276_jpg.rf.4b3f39a6b0a05b20857148e1e16f48dd.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_276_jpg.rf.f6b8cd4cfa1ba49e125abee1a0e184ca.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_311_jpg.rf.4828d2277f777a38e85e82d1e82eeb68.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_311_jpg.rf.e5d9ac0d5694de1fea50bc16f0801702.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_311_jpg.rf.ff4f2d5abf9406c582d8c6fad9c87c6b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_56_jpg.rf.0925e3d2fcd1fabede0264b1e7d1fa13.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_56_jpg.rf.8f7808c0247e556ad12e9b3b4e741741.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_3_rotate_56_jpg.rf.d75198265690ca8884d0f3c635bed246.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_brightness_jpg.rf.133d7f83aff281fc294b8b4a6343de8d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_brightness_jpg.rf.64699d75172ca729c75cd50b63c1ac4e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_brightness_jpg.rf.ac4fee046b84ad2c90064dba550e5dee.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_exposure_jpg.rf.17b2aafc79d185b937dbc77d556bc75a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_exposure_jpg.rf.92e7e6d67d02e9239fd45cc3ff46fe68.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_409_exposure_jpg.rf.c1b56090385bee41d298d1bd8233234e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_421_exposure_jpg.rf.6e8cdccea353ff949bd8be4e1a63d41f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_421_exposure_jpg.rf.7127b3307d011583e0966e49eec42399.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_421_exposure_jpg.rf.c5221f43c029f55a0e2a4d9d9266aa20.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_428_brightness_jpg.rf.5907c0cbfbe4ede29947c66df64ef4d4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_428_brightness_jpg.rf.76824e547034c0a22414beaa8b0842d0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_428_brightness_jpg.rf.b12cefdb3c15bbadd1520884147a9147.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_434_brightness_jpg.rf.145fe08663f9511abdc6c60c792faabb.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_434_brightness_jpg.rf.796564ad60c05079c7d49beff496ac4b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_434_brightness_jpg.rf.f044db7b26e3f8325081af8d9640e7a8.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_44_contrast_jpg.rf.14768dc265ab062a9a90f79f5125d832.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_44_contrast_jpg.rf.c8fc0befc1ba5d1399c4794ab4669739.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_44_contrast_jpg.rf.fedf5ed62b4e4584fdfd4873967cafcc.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_450_brightness_jpg.rf.03e361a49907e77438fe2de305aa7684.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_450_brightness_jpg.rf.2510bf18c33fef3e31c60d625de852c8.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_450_brightness_jpg.rf.e722ba58ed4d6106f45af83409909e68.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_452_brightness_jpg.rf.5715fa8c732c4f93d329eb4a6c12b017.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_452_brightness_jpg.rf.c1408005f77e62c8341e4e7e201efc81.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_452_brightness_jpg.rf.f94e605cfc8b44a992e2d349829b78a4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_456_exposure_jpg.rf.1396597c1717d56d9c6f75c318d83588.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_456_exposure_jpg.rf.4fcf6403780f570fa52c3b5626c2b267.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_456_exposure_jpg.rf.6ee3748c4d981417f6bcdf3dcfda72d4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_457_contrast_jpg.rf.06943ca5c3d482b44e0946a54a8dc521.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_457_contrast_jpg.rf.9aa9108b33b48420d839f57f6c2b69cd.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_457_contrast_jpg.rf.ed8b06d15d1412d2ecf0035becfcc0bd.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_458_exposure_jpg.rf.1e9f8babb53621882ed59aef63fcd4e7.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_458_exposure_jpg.rf.287d1e75ea8174413111af35df058d17.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_458_exposure_jpg.rf.440788e15a590c34bbee51db09839083.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_46_contrast_jpg.rf.5e9d8919d8ab7f2ebfb3b07e0af3a920.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_46_contrast_jpg.rf.7c4fea59ec153fb5cd10bd5cd0acb6d5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_46_contrast_jpg.rf.a97e01c57113fe291a54291328671411.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_471_exposure_jpg.rf.2fcd263039c4d17b909257abcc442c97.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_471_exposure_jpg.rf.c292df3e3d6ce3ff88c6318c32012f91.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_471_exposure_jpg.rf.c4cc4c276a3d39d4ef74a3d0e417a5f5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_47_exposure_jpg.rf.2ee951c135ffae940d0943df44411596.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_47_exposure_jpg.rf.db99db094c24e3f093cac11f6ee91e19.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_47_exposure_jpg.rf.ed580814c6ad6841685babf4aae72645.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_483_contrast_jpg.rf.6f84473a9ca5fd412fff27fb11b45f5a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_483_contrast_jpg.rf.b85d5d8752f687625bcb9eb65b4d7bcc.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_483_contrast_jpg.rf.bf166687b7d29b8ba859d64248941fa1.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_484_brightness_jpg.rf.1fbcc63ed87c542fe2da70b8b0de26e8.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_484_brightness_jpg.rf.a6364d2874b923bc4b91481bf85f66bf.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_484_brightness_jpg.rf.ad13f1f3f5ab4cc3ec808c666414e3c6.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_490_brightness_jpg.rf.11de951455b20829d8fa4807fc2c32c8.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_490_brightness_jpg.rf.11e9a618187d1bbc23450d2685117e7f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_490_brightness_jpg.rf.f597f2528dffbb5cdc905d80007f8ca3.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_494_contrast_jpg.rf.1203a5f5a4d6ce422f476bcb18bc19ce.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_494_contrast_jpg.rf.3390cdb30af2d709bcb6fa9afd55719d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_494_contrast_jpg.rf.c0cba8b1a2ab5b5d51dd1092bdc7a99d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_496_exposure_jpg.rf.570d9edd66ab441472f8737d26dd1880.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_496_exposure_jpg.rf.7351cbe895a411985e6c3eb804d52b5b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_496_exposure_jpg.rf.ca8d7f190356fb9124e6988a37a7fc1d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_151_jpg.rf.6d3934fc26114e7480dd019730bf651f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_151_jpg.rf.81e50df04a864fe83a6451a7fbf46c7b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_151_jpg.rf.e340870f486a9ab31d2b27e9096dbf8b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_221_jpg.rf.236d8f0eb30e596fb75f319edd342577.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_221_jpg.rf.652802df93cc91f222abdd9165695e46.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_4_rotate_221_jpg.rf.7d3dd865425a0184e0ad6701a62d0b95.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_500_exposure_jpg.rf.157850103cd81f749dfc8e3028089487.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_500_exposure_jpg.rf.c0876eee36934be50e14dfb276b3d7b6.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_500_exposure_jpg.rf.f3e05adac3a9a0e4be348857971cde44.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_511_contrast_jpg.rf.6fb1add696c76c9fcd743b2cb8f6da1b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_511_contrast_jpg.rf.9c6910736b770348ccc8309b0a0f5098.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_511_contrast_jpg.rf.9d2a55db6509a9903a7c26b9b783fe9f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_contrast_jpg.rf.8964073dc94f8714a07576cc4a1fbf0e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_contrast_jpg.rf.bc00889529a1a2f9ebe991d23a8e66fa.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_contrast_jpg.rf.e64f32b81f5a80b6b7b145099f592318.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_exposure_jpg.rf.124fc0cb8a6daabaf4ee690f31722ce0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_exposure_jpg.rf.19ed6b70fc4fa52fa9ef86d945caef32.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_512_exposure_jpg.rf.d4d9cf11411640b781a81175156faa70.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_516_brightness_jpg.rf.4bf13a031cae097c91639195b36ca67b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_516_brightness_jpg.rf.95d754d1bc0878b24907a9d5dff05f71.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_516_brightness_jpg.rf.a8e6cffa7ed8d4cc5111958a0566e8dc.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_517_contrast_jpg.rf.0299988d62c7ff09beb98cc405a6e8ff.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_517_contrast_jpg.rf.1f0277fc45cc4498b1d39541c9a78bd3.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_517_contrast_jpg.rf.dd7e5ee78de7bc9274da4b12e85eb293.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_535_contrast_jpg.rf.255c2ca551e507c4a840ab4740a14e4a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_535_contrast_jpg.rf.39c9f3bad305133af1cb6a5a3ebd61c3.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_535_contrast_jpg.rf.ac7aa1caed497e3e1d5caa7b5a043846.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_538_contrast_jpg.rf.338211bb3592d8df3fc7136ec3c7705a.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_538_contrast_jpg.rf.95d5360b85af4f2f767fc7336d538889.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_538_contrast_jpg.rf.ffcd1ca53a1215f75c10524f5c87e951.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_545_exposure_jpg.rf.4d580c2d882b4cb30177ef05f5337820.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_545_exposure_jpg.rf.9cff73a85d97d70a94e0fc715e6a7b73.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_545_exposure_jpg.rf.adfd0907b3b1d6da270e41640579f8ef.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_brightness_jpg.rf.156ae4373bd859a403c12096ca504989.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_brightness_jpg.rf.66cf9ed992608ab24dcc7cb3f23e93e1.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_brightness_jpg.rf.6febaab6a9e33be4a2355a2320e9d76e.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_exposure_jpg.rf.068a6ff8b7d8dd52df09255884e7f1a6.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_exposure_jpg.rf.2c55d0318d9fc44e1ad5352c14dcedf6.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_551_exposure_jpg.rf.b51aee66c36a05614fdf5a07379a59e5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_556_contrast_jpg.rf.05f3d1cd137100990ef67b63ab19f99f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_556_contrast_jpg.rf.102a1359c425277f826e34d7ca6365b7.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_556_contrast_jpg.rf.643e768a2cfb0478b032d4dc396b359d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_561_exposure_jpg.rf.442f034257ed34410345b28bedc16be9.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_561_exposure_jpg.rf.de89ff2148b2250e30378f00145204b1.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_561_exposure_jpg.rf.f80faf388b45ad9e301c89cdb293aa89.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_562_exposure_jpg.rf.024fc437db47c94de6a2a6c98589f59c.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_562_exposure_jpg.rf.5aeb59d27a702aca9426600fb60320b6.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_562_exposure_jpg.rf.f1fb35fd2f05841a013e77f057704acf.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_563_brightness_jpg.rf.01b9fd702687f22febd4d96ab1d475f5.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_563_brightness_jpg.rf.e1a3df4a9e565f8dfe6e38faee45c7a1.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_563_brightness_jpg.rf.eb916e743454f93a5a3f58d2dda40aaf.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_565_contrast_jpg.rf.038b2825ffab14c8a4ba685ecf66fca0.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_565_contrast_jpg.rf.1c4061fa4ff7ee657c9db97902feb714.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_565_contrast_jpg.rf.782c19bb666feaff1cf724cefcf81e24.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_570_contrast_jpg.rf.446e4099e71156f60dbbf411574f4c8b.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_570_contrast_jpg.rf.afa577c1a426b7a47b9311f76f29f64d.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_570_contrast_jpg.rf.b90841f71c4cbcf3ceaf391d91770b84.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_572_exposure_jpg.rf.43d2e6714470a0acf6cd17b828819095.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_572_exposure_jpg.rf.5285f41c3954ec9c8f317f7f6f2c558f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_572_exposure_jpg.rf.698f1fee3a3327a730eaa8b77e5c9408.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_574_exposure_jpg.rf.434174b309a1b2c4bbe888a3472d1269.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_574_exposure_jpg.rf.7370de38632423e086c85c5d7e88cb10.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_574_exposure_jpg.rf.e2d600c712ffe4f9de47e4eec8c43669.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_579_brightness_jpg.rf.0c091272a1c29057a0c246cc6c99e31f.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_579_brightness_jpg.rf.97a670a8f3fa370dacb8afcbc18259a2.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_579_brightness_jpg.rf.e4b727577c55f71b15ff169699353aca.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_581_exposure_jpg.rf.2b998625fd628b48f8236879ef8672f4.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_581_exposure_jpg.rf.8d26f301c023e025e0dd432605db98de.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_581_exposure_jpg.rf.c6e32317844df9b54f1aa210820460af.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_584_brightness_jpg.rf.89d6c3c5db3e961b912ad80f9b3dc3eb.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_584_brightness_jpg.rf.c17cac73f3b92a970c0b7ac59ee25e51.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_584_brightness_jpg.rf.f3a5ca6ea88116ba3a3923775832ef38.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_587_exposure_jpg.rf.12fc46326ae8598a5cf7e128d4c877ce.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_587_exposure_jpg.rf.bb06ee860eb17e4e0713b6b4f83c88ad.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_587_exposure_jpg.rf.fc797b82791640e775dd9cdcca65d216.jpg,2-1-1,blastocyst,public,train
train/2-1-1/augmented_image_593_brightness_jpg.rf.132f1fd51349f8a1ffe99ee287090701.jpg,2-1-1,blastocyst,public,train
